,Row.names,baseMean_all_samples,log2FoldChange,lfcSE,pvalue,padj,external_gene_name,gene_biotype,percentage_gene_gc_content,entrezgene_id,baseMean_selected_samples
169,ENSMUSG00000001039,302.929923961082,0.00324829295081164,0.323518713984459,0.985958405378123,0.994918069148186,B9d1,protein_coding,48.78,27078,233.16345473343
170,ENSMUSG00000001052,3308.76784762549,0.0681817452872263,0.279025649323368,0.779160646502908,0.868227784853528,Sec24b,protein_coding,44.2,99683,3775.31635303834
171,ENSMUSG00000001053,849.884225347205,1.28984070714875,0.277155317769753,1.47216331462352e-06,1.21019711051239e-05,N4bp3,protein_coding,56.75,212706,1181.54425099618
172,ENSMUSG00000001054,1030.01463370716,1.62756177157291,0.296199485959196,1.02746242871212e-08,1.20584405113479e-07,Rmnd5b,protein_coding,50.38,66089,1071.96846467739
173,ENSMUSG00000001056,2620.01511430912,-0.47567996510159,0.22778720445987,0.0311693912972885,0.0816091378998557,Nhp2,protein_coding,50.38,52530,3434.52234385189
174,ENSMUSG00000001062,848.256791097815,0.00423116889922321,0.258870659225335,0.996574013558739,0.998042553430406,Vps9d1,protein_coding,54.85,72325,744.638908277725
175,ENSMUSG00000001065,801.080417921454,-0.358564716415605,0.27584280891763,0.175433508382926,0.313969542556439,Zfp276,protein_coding,51.54,57247,671.937368517968
176,ENSMUSG00000001076,0.402040096323586,0.157454820388939,1.0245916208613,0.772588321424821,NA,C1ql4,protein_coding,53.48,239659,0.212541249664625
177,ENSMUSG00000001082,995.072992791111,-0.405924364279821,0.244768403683204,0.0860590036788068,0.182399918708742,Mfsd10,protein_coding,57.97,68294,940.91883472922
178,ENSMUSG00000001089,5048.71470298908,0.82955775638784,0.15452805358559,5.45361313278136e-08,5.68645709099864e-07,Luzp1,protein_coding,40.42,269593,5743.84334993827
179,ENSMUSG00000001095,0.673241268372726,0.226952975214947,1.05147059010055,0.354638594169635,NA,Slc13a2,protein_coding,49.99,20500,1.21183428307091
180,ENSMUSG00000001098,1894.47458153904,0.199410820739309,0.185652729690689,0.279457209726242,0.438585618332823,Kctd10,protein_coding,54.26,330171,1909.61293263289
181,ENSMUSG00000001100,1898.17370030908,-0.400924076899239,0.142334463751735,0.00444941141202246,0.016185145929592,Poldip2,protein_coding,48.81,67811,1974.16050915588
182,ENSMUSG00000001103,1.58024970437545,0.25098157851727,1.06186038705054,0.206091323579732,NA,Sebox,protein_coding,53.39,18292,2.84444946787582
183,ENSMUSG00000001105,1088.95068863695,0.312378137382307,0.238597249982897,0.179045119783226,0.318698582473497,Ift20,protein_coding,47.18,55978,1146.2853696104
184,ENSMUSG00000001119,392.095745108043,-0.739248005779622,0.709141397241935,0.165948855435362,0.301240361197432,Col6a1,protein_coding,54.16,12833,301.286326859532
185,ENSMUSG00000001120,323.446214095766,0.75480809959063,0.298395413240765,0.00811521011707935,0.0268330901590769,Pcbp3,protein_coding,45.07,59093,332.17494914925
186,ENSMUSG00000001123,178.396484523064,-2.0452814835907,0.519890235639499,1.55017523471039e-05,0.000104828963540055,Lgals9,protein_coding,48.47,16859,283.391278684747
187,ENSMUSG00000001127,1531.57653392267,0.356966790776062,0.192322458208731,0.0577122626551536,0.132972172739239,Araf,protein_coding,42.71,11836,1253.42022261304
188,ENSMUSG00000001128,89.2087419615856,0.913093595229228,0.435368357960554,0.0202938545507164,0.0576950807004619,Cfp,protein_coding,47.82,18636,44.1695759978513
189,ENSMUSG00000001131,35.7789296624768,0.0173666361738465,0.630104831384741,0.978915164254161,0.990704954321489,Timp1,protein_coding,46.96,21857,52.528937895917
190,ENSMUSG00000001134,281.873562853752,0.0382627971865371,0.2752024520526,0.887076570198704,0.935687022487576,Uxt,protein_coding,42.12,22294,339.409084133015
191,ENSMUSG00000001138,1142.63840932039,-0.72222015684345,0.2968092011666,0.0109827139628957,0.0346947495132548,Cnnm3,protein_coding,52.74,94218,1098.6926371246
192,ENSMUSG00000001143,1467.78205757491,-0.38314946122991,0.139681539956063,0.00556079924246774,0.0195003917826701,Lman2l,protein_coding,47.29,214895,1168.53752466664
193,ENSMUSG00000001150,3045.54391947847,-0.266867422663647,0.26613684574631,0.310046297007551,0.472380648113275,Mcm3ap,protein_coding,45.98,54387,2613.46373760559
194,ENSMUSG00000001151,3622.13437647188,-0.289206891150346,0.186242954242067,0.110867798945316,0.221856080175945,Pcnt,protein_coding,47.6,18541,3709.94737409301
195,ENSMUSG00000001155,2.84139491873136,0.23338538716767,1.00793807027248,0.452763564835352,0.611275627456425,Ftcd,protein_coding,50.1,14317,3.22936206193792
196,ENSMUSG00000001156,1284.65419630902,1.82184103989345,0.284232809627356,3.46692365224924e-11,5.67970926445885e-10,Mxd1,protein_coding,48.43,17119,1240.27685460532
197,ENSMUSG00000001157,1432.18269458777,0.260374420391577,0.150187932003132,0.0805342271334631,0.173404730874134,Gmcl1,protein_coding,43.35,23885,1253.00499750947
198,ENSMUSG00000001158,1348.68916249987,0.341739305178963,0.397993600988502,0.347810717426563,0.510675541236479,Snrnp27,protein_coding,43.33,66618,1313.20227299065
199,ENSMUSG00000001166,25.8859598406813,0.72679657041486,0.689194266953064,0.173623248982247,0.311698471830445,Oas1c,protein_coding,50.26,114643,19.6280741131034
200,ENSMUSG00000001173,2548.94700046974,1.27235150133268,0.439742914953316,0.00144906209289327,0.00614391650438332,Ocrl,protein_coding,42,320634,2038.32075531601
201,ENSMUSG00000001175,9968.58060342584,0.0266821433320981,0.241913739809057,0.912935902198228,0.951815586140452,Calm1,protein_coding,47.93,12313,12874.0774465887
202,ENSMUSG00000001211,2565.98471131781,0.171923696642516,0.23183045477633,0.448809964553564,0.60794370216929,Agpat3,protein_coding,50.47,28169,3129.34117054076
203,ENSMUSG00000001225,8.20941866810556,8.05108696303012,3.15597061835855,3.04583528488811e-05,0.000192735432769517,Slc26a3,protein_coding,42.02,13487,13.9017813357781
204,ENSMUSG00000001227,37.2004544053796,-0.910854711940317,0.666875534479733,0.0838959128482363,0.178744792567421,Sema6b,protein_coding,56.44,20359,26.9818952083739
205,ENSMUSG00000001228,9174.19181660928,-1.08942317368879,0.167614062849377,4.11437280671485e-11,6.69867912138349e-10,Uhrf1,protein_coding,52.44,18140,10907.8889606402
206,ENSMUSG00000001229,1781.82319038962,-0.515876754526508,0.186167885025117,0.00474107122303872,0.0170845568495176,Dpp9,protein_coding,54.17,224897,1793.06125608316
207,ENSMUSG00000001240,27.5609524424271,-0.434080984804523,0.803679266529067,0.409687527243272,0.572598567488243,Ramp2,protein_coding,48.62,54409,34.3402305745477
208,ENSMUSG00000001247,3357.0999355403,0.24343286890055,0.138283593903103,0.0735374208733505,0.161204531900223,Lsr,protein_coding,50.38,54135,3887.03746126544
209,ENSMUSG00000001248,1824.43726401552,0.0790319988175365,0.175128866365642,0.661413648118351,0.786063696685898,Gramd1a,protein_coding,52.22,52857,1235.78324257143
210,ENSMUSG00000001249,255.886966055327,-0.21308890805777,0.319717529275233,0.481784758308767,0.638519111810684,Hpn,protein_coding,51.94,15451,179.032169513713
211,ENSMUSG00000001260,0.670298606989854,0.192657312055046,1.03827366405257,0.506640491442021,NA,Gabrg1,protein_coding,35.86,14405,0.590964456487917
212,ENSMUSG00000001270,410.034572007303,3.00789829195389,0.312935089001133,8.23266580205905e-23,3.97890572386129e-21,Ckb,protein_coding,61.92,12709,589.518167812691
213,ENSMUSG00000001280,7499.07763191879,-0.0666570632861084,0.133201833130721,0.565683586241791,0.710538714669601,Sp1,protein_coding,42.07,20683,8528.80756057473
214,ENSMUSG00000001281,60.7004180445044,-1.08257004963374,0.797958689214502,0.0593754008147176,0.136055080960952,Itgb7,protein_coding,49.54,16421,44.0573436764267
215,ENSMUSG00000001285,727.584466023363,-0.437379143354197,0.211635040105305,0.0340051046297783,0.0876252444238368,Myg1,protein_coding,49.42,60315,784.656866093164
216,ENSMUSG00000001288,3061.66367035087,0.603080148383615,0.255126414149286,0.0136805683542461,0.0418600840271001,Rarg,protein_coding,53.53,19411,3267.28309399579
217,ENSMUSG00000001289,3005.96627156076,0.94886835900952,0.340190237187139,0.00295308480272317,0.0113952438301225,Pfdn5,protein_coding,47.43,56612,3822.77778829572
218,ENSMUSG00000001300,10482.6501041405,2.43606806349786,0.166877826746838,3.4961250991376e-49,9.06727430641124e-47,Efnb2,protein_coding,45.21,13642,7116.1173512725
219,ENSMUSG00000001305,1062.88607639353,-0.90745329081625,0.295856398784724,0.00130306821956864,0.00560885885814328,Rrp15,protein_coding,45.2,67223,1138.6234894424
220,ENSMUSG00000001313,317.746659449809,0.154791169036545,0.269127400178103,0.552431811893239,0.700179272454363,Rnd2,protein_coding,54.98,11858,286.249956815492
221,ENSMUSG00000001323,435.665841546278,0.983459912367913,0.275383302320335,0.000200847580370307,0.00105789683779715,Srr,protein_coding,43.41,27364,333.206958705714
222,ENSMUSG00000001333,24.7571814805624,0.54933894470429,0.766801491130994,0.313004464452715,0.47496202788894,Sync,protein_coding,47.2,68828,18.5068072221731
223,ENSMUSG00000001334,124.201229300085,-0.0974326807949393,0.352075563109853,0.766882042634237,0.860150251204119,Fndc5,protein_coding,53.06,384061,78.8251314645417
224,ENSMUSG00000001348,126.166711330654,0.0529869408373512,0.428673918557946,0.894004147527933,0.940159473019952,Acp5,protein_coding,52.33,11433,181.38861561934
225,ENSMUSG00000001349,13.9882488697787,-1.32121582631937,1.38651620543233,0.046652693380763,0.112488813955948,Cnn1,protein_coding,51.99,12797,22.7897230381135
226,ENSMUSG00000001366,577.463196928308,0.32479834669022,0.226809795601862,0.142704100801306,0.269706795869368,Fbxo9,protein_coding,44,71538,613.074369683311
227,ENSMUSG00000001376,1237.09129361513,-0.200675020470041,0.314015943577921,0.505474376446966,0.659193000559096,Vps50,protein_coding,39.55,73288,1085.06886736493
228,ENSMUSG00000001380,2213.95235616278,-0.340057024862831,0.193244310945922,0.0727084706337914,0.159824970544423,Hars,protein_coding,44.1,15115,2563.67552120604
229,ENSMUSG00000001383,3367.6808999631,-0.133838031519356,0.193102659247802,0.474981129130221,0.63143558668505,Zmat2,protein_coding,45.66,66492,3229.7490172012
230,ENSMUSG00000001403,2748.72425281436,-0.537002484699129,0.293166245471419,0.0544507655924883,0.127095499761704,Ube2c,protein_coding,50.81,68612,4066.7229660914
231,ENSMUSG00000001415,3120.04540347965,-0.437932508144242,0.188416368956097,0.0177880950972818,0.0518275289748968,Smg5,protein_coding,49.12,229512,2977.00044236012
232,ENSMUSG00000001416,8563.82358434077,-1.09652199690063,0.168259660565098,3.6749276813381e-11,5.99912396490778e-10,Cct3,protein_coding,43.27,12462,9071.98354822529
233,ENSMUSG00000001418,1465.68734639272,0.176907957507812,0.221575735289562,0.414511099301023,0.577411860392544,Glmp,protein_coding,51.68,56700,1595.68884518171
234,ENSMUSG00000001419,1680.45631183218,0.652897323542948,0.294062624965809,0.0195067470703563,0.0558974853024495,Mef2d,protein_coding,52.66,17261,2105.46946022327
235,ENSMUSG00000001420,559.47610179675,1.22938244167439,0.311546910230831,3.40425781831655e-05,0.000212711243523858,Tmem79,protein_coding,51.49,71913,762.006493541047
236,ENSMUSG00000001424,6541.58576024136,-0.752475914855622,0.143012216523034,1.01156848720412e-07,1.00632210282964e-06,Snd1,protein_coding,43.79,56463,6341.88300780572
237,ENSMUSG00000001435,22007.619819486,-1.24157947929867,0.201128451155921,2.902103940588e-10,4.23114346492379e-09,Col18a1,protein_coding,50.81,12822,26655.0650584887
238,ENSMUSG00000001436,550.948891785457,-1.77982051823912,0.356233787213364,1.38339004165458e-07,1.34853066315656e-06,Slc19a1,protein_coding,52.38,20509,693.14868058186
239,ENSMUSG00000001440,16873.7331617472,-0.984969970305678,0.148557193412199,1.93319447906924e-11,3.29304746878639e-10,Kpnb1,protein_coding,44.11,16211,18218.9157505876
240,ENSMUSG00000001441,4410.10561126182,0.381713332297864,0.259967905494098,0.12057356583445,0.236742708103773,Npepps,protein_coding,41.18,19155,3980.43109200423
241,ENSMUSG00000001445,978.4387661777,-0.160290342071887,0.181644978574072,0.366384840125042,0.529602829583367,Mrpl10,protein_coding,48.68,107732,1037.16441442668
242,ENSMUSG00000001467,2707.66189964378,0.209644161441727,0.268059390778013,0.407034648778359,0.570275890025467,Cyp51,protein_coding,42.39,13121,3270.6179731642
243,ENSMUSG00000001472,6776.02946461936,-0.592899365615421,0.540738825173099,0.192065619170149,0.33510482389607,Tcf25,protein_coding,50.22,66855,7128.56603594939
244,ENSMUSG00000001473,1350.8856472838,-1.33546595277636,0.331403415620524,2.44063430325673e-05,0.000157967803374936,Tubb6,protein_coding,48.34,67951,2021.60720144947
245,ENSMUSG00000001482,1289.40743119018,-0.00119153837107443,0.191515793015151,0.988539909443709,0.996058762927303,Def8,protein_coding,49.55,23854,1328.31211294331
246,ENSMUSG00000001493,134.840705197034,-2.67361602997243,0.500792242712662,1.13707966360439e-08,1.32520157757033e-07,Meox1,protein_coding,51.14,17285,153.803815248948
247,ENSMUSG00000001494,1.36340505260445,0.201770991529474,1.04280689056655,0.399607978395544,NA,Sost,protein_coding,55.62,74499,0.964634250129901
248,ENSMUSG00000001496,0.17037697457261,-0.0145570364456561,1.01735346270386,0.995096083764488,NA,Nkx2-1,protein_coding,58.61,21869,0
249,ENSMUSG00000001497,8.16608956993215,0.591032022698724,1.09968906084385,0.201167682013957,0.346812255088943,Pax9,protein_coding,43.49,18511,6.66232956960504
250,ENSMUSG00000001504,2326.4669466116,-0.809198325882442,0.330656502425302,0.00929349930465585,0.0301074060865469,Irx2,protein_coding,54.25,16372,3400.38683952814
251,ENSMUSG00000001506,1230.64775244401,-0.475540319578396,0.553244115815321,0.300452898942624,0.462354979201862,Col1a1,protein_coding,53.92,12842,1752.66031909444
252,ENSMUSG00000001507,5340.40718202358,0.877462991926665,0.213409702400692,2.58371388549654e-05,0.000166409609959893,Itga3,protein_coding,50.82,16400,4996.09775783661
253,ENSMUSG00000001508,0.708853695607809,0.227404793899193,1.05171191356783,0.347182601796763,NA,Sgca,protein_coding,50.93,20391,1.27593665209406
254,ENSMUSG00000001510,3387.66408336868,3.89262102785189,0.281943285792895,2.1827370528019e-44,4.18676250940564e-42,Dlx3,protein_coding,55.54,13393,4209.94408610156
255,ENSMUSG00000001517,1969.19296902749,-0.807239585090759,0.197788170503822,2.93063595862793e-05,0.000186213700973687,Foxm1,protein_coding,50.28,14235,2537.5295731614
256,ENSMUSG00000001518,889.926832172679,-0.665290476529982,0.259234041106111,0.00767125174550645,0.025594931987997,Itfg2,protein_coding,47.25,101142,733.846125804105
257,ENSMUSG00000001520,92.6947727896762,3.00449015976437,0.598617656525482,5.03550214067143e-08,5.28039501243301e-07,Nrip2,protein_coding,50.09,60345,104.140385472657
258,ENSMUSG00000001521,2027.34639386822,0.305966867962126,0.136050962286476,0.0234414703919657,0.0646668518048923,Tulp3,protein_coding,46.91,22158,2295.2860036385
259,ENSMUSG00000001524,524.432412892089,-0.425187141938144,0.238432343374537,0.0644456709260579,0.145225873745485,Gtf2h4,protein_coding,52.46,14885,623.632178373255
260,ENSMUSG00000001525,56025.5142067644,-0.733409133057503,0.103363814862488,9.47025289659386e-13,1.91632128393274e-11,Tubb5,protein_coding,51.62,22154,60882.7102665137
261,ENSMUSG00000001542,1678.57325330019,1.05943710392876,0.306329453123309,0.000267418153662935,0.00136594670778066,Ell2,protein_coding,40.06,192657,1147.94718490296
262,ENSMUSG00000001552,14942.1245696187,1.36932963306671,0.301459296324729,1.96547128134785e-06,1.57288953388697e-05,Jup,protein_coding,52.25,16480,19982.5833783049
263,ENSMUSG00000001555,822.944540546465,-0.790101910494546,0.236845559787983,0.000580002322684714,0.00273569743081873,Fkbp10,protein_coding,52.02,14230,993.493548836025
264,ENSMUSG00000001558,9.57540940531648,0.226894192579056,0.878732883775129,0.631026766565832,0.763501339085566,Klhl10,protein_coding,46.03,66720,6.49344466802233
265,ENSMUSG00000001566,0.592403572023516,0.224354556942125,1.05020550437848,0.37885537527594,NA,Mnx1,protein_coding,54.09,15285,1.06632642964233
266,ENSMUSG00000001569,2718.48665082007,-0.596830101135802,0.256315918914366,0.0161238193817404,0.0478491555351117,Nom1,protein_coding,44.93,433864,2792.49738495745
267,ENSMUSG00000001576,4251.7371569574,-1.27683553115534,0.182346057786038,1.05940099480142e-12,2.12041412155144e-11,Ergic1,protein_coding,50.43,67458,4543.75476699676
268,ENSMUSG00000001583,722.180376237027,0.19879313074238,0.248192654907698,0.41040078021444,0.573393039726512,Tnk1,protein_coding,52.86,83813,787.934488119664
269,ENSMUSG00000001588,13.422944128007,-0.457756689786534,0.790933085691238,0.385340828202343,0.54860569124153,Acap1,protein_coding,49.9,216859,20.7480157798543
270,ENSMUSG00000001604,60.7162164747714,2.23557425952462,0.784171133221927,0.000562321330634232,0.00265911273299917,Tcea3,protein_coding,49.96,21401,39.1853832268351
271,ENSMUSG00000001622,12.5223289299931,-0.932336149562335,1.31989842538586,0.0898315435485598,0.188723108146398,Csn3,protein_coding,34.15,12994,12.2374972751467
272,ENSMUSG00000001627,1376.91846181082,-0.13459748213817,0.27028208412185,0.603035448757895,0.74058554865218,Ifrd1,protein_coding,41.54,15982,1787.67874543298
273,ENSMUSG00000001630,1351.9781048708,-0.615464928622498,0.207430766683113,0.00249013623990302,0.00982291532167401,Stk38l,protein_coding,42.34,232533,1592.8278772881
274,ENSMUSG00000001632,2396.85199261274,-0.111850346552702,0.124804810688765,0.36456499443484,0.527593508921969,Brpf1,protein_coding,48.33,78783,2513.05230595481
275,ENSMUSG00000001642,1446.47665524597,-1.15138272865815,0.203117486043314,6.90115830652439e-09,8.33844678847376e-08,Akr1b3,protein_coding,49.81,11677,1572.34350717756
276,ENSMUSG00000001655,862.979078396635,7.23335384993183,0.632089364418787,1.26311812431285e-31,1.02916182040251e-29,Hoxc13,protein_coding,47.74,15422,1401.53633123287
277,ENSMUSG00000001656,0.472313888143612,0.219392239865134,1.04774256733203,0.425950980555748,NA,Hoxc11,protein_coding,57.1,109663,0.850164998658501
