"Ensembl_gene_ID","baseMean_all_samples","log2FoldChange","lfcSE","pvalue","padj","external_gene_name","gene_biotype","percentage_gene_gc_content","entrezgene_id","baseMean_selected_samples"
"ENSMUSG00000001039",302.929923961082,-0.866561148261959,0.352961034595242,0.0088009907498752,0.0248255887972123,"B9d1","protein_coding",48.78,27078,340.588108581791
"ENSMUSG00000001052",3308.76784762549,0.521370595866406,0.298497092273043,0.0672301530379786,0.134958687238781,"Sec24b","protein_coding",44.2,99683,3077.26247553527
"ENSMUSG00000001053",849.884225347205,2.67167325022801,0.304257086374936,1.97979955411647e-19,7.04394761635746e-18,"N4bp3","protein_coding",56.75,212706,385.580125200427
"ENSMUSG00000001054",1030.01463370716,-0.607613793033861,0.305118474233173,0.0368303815913503,0.0823751544544059,"Rmnd5b","protein_coding",50.38,66089,653.216533029317
"ENSMUSG00000001056",2620.01511430912,1.46703067859905,0.247150320817847,1.11627010943553e-09,1.38604165847241e-08,"Nhp2","protein_coding",50.38,52530,2722.52014280287
"ENSMUSG00000001062",848.256791097815,-0.47010883045864,0.275533254885185,0.0753427162264277,0.147560176195856,"Vps9d1","protein_coding",54.85,72325,899.825369010897
"ENSMUSG00000001065",801.080417921454,-0.573771921657967,0.292862402783875,0.0398510644542113,0.0878928615235174,"Zfp276","protein_coding",51.54,57247,964.993520755724
"ENSMUSG00000001076",0.402040096323586,-0.023624035922457,1.01562455180755,0.98256108135367,NA,"C1ql4","protein_coding",53.48,239659,0
"ENSMUSG00000001082",995.072992791111,0.0269877672844636,0.257177948053415,0.920955241478759,0.962044229272378,"Mfsd10","protein_coding",57.97,68294,1070.36073149997
"ENSMUSG00000001089",5048.71470298908,0.210422084315934,0.162837376255873,0.188673337279717,0.301399395564215,"Luzp1","protein_coding",40.42,269593,3824.41416610254
"ENSMUSG00000001095",0.673241268372726,-0.0172033226225127,1.01640579043701,0.982560575747824,NA,"Slc13a2","protein_coding",49.99,20500,0
"ENSMUSG00000001098",1894.47458153904,-0.117841349045852,0.196364619987826,0.534433421631269,0.663412230411095,"Kctd10","protein_coding",54.26,330171,1854.80867534898
"ENSMUSG00000001100",1898.17370030908,0.383785621269087,0.150858348511297,0.0104807849983096,0.0288739040931887,"Poldip2","protein_coding",48.81,67811,1985.28739944198
"ENSMUSG00000001103",1.58024970437545,-0.0181791760317936,1.01625588853249,0.98220626515805,NA,"Sebox","protein_coding",53.39,18292,0
"ENSMUSG00000001105",1088.95068863695,-0.205120682474044,0.25164761733794,0.399374856028949,0.53367841791851,"Ift20","protein_coding",47.18,55978,1099.73240410547
"ENSMUSG00000001119",392.095745108043,-0.506521647404753,0.692032363214655,0.330075713979389,0.463027763012613,"Col6a1","protein_coding",54.16,12833,570.180085388866
"ENSMUSG00000001120",323.446214095766,-0.00409462934272012,0.309178996224914,0.989241221404715,0.99290787370252,"Pcbp3","protein_coding",45.07,59093,242.426640095015
"ENSMUSG00000001123",178.396484523064,2.57317850036538,0.560708589253065,4.90625366037909e-07,4.04222617012173e-06,"Lgals9","protein_coding",48.47,16859,267.936258514569
"ENSMUSG00000001127",1531.57653392267,-0.871965188442488,0.204994989362733,1.36515021412824e-05,8.44402957438948e-05,"Araf","protein_coding",42.71,11836,1565.43046736531
"ENSMUSG00000001128",89.2087419615856,-2.14060489869574,0.470836158757772,9.88260045533184e-07,7.65901535288218e-06,"Cfp","protein_coding",47.82,18636,84.9300169999961
"ENSMUSG00000001131",35.7789296624768,1.26700477786157,0.86686900791677,0.038277458248473,0.0850538332553857,"Timp1","protein_coding",46.96,21857,33.606752607683
"ENSMUSG00000001134",281.873562853752,0.791902638812128,0.300248986696544,0.00551351885441905,0.0166517854986505,"Uxt","protein_coding",42.12,22294,260.73481060638
"ENSMUSG00000001138",1142.63840932039,0.116854879974597,0.306709872606442,0.679475484601644,0.787206592013003,"Cnnm3","protein_coding",52.74,94218,1323.89826551707
"ENSMUSG00000001143",1467.78205757491,-0.619433604625289,0.147583064711783,2.19745335902931e-05,0.000128783915191488,"Lman2l","protein_coding",47.29,214895,1688.47148865776
"ENSMUSG00000001150",3045.54391947847,-0.470518229316345,0.282453037797158,0.0819500704344476,0.157650292204337,"Mcm3ap","protein_coding",45.98,54387,3467.06448459688
"ENSMUSG00000001151",3622.13437647188,0.174371904276603,0.19678304287639,0.36782491050832,0.502718615163675,"Pcnt","protein_coding",47.6,18541,3854.7139441375
"ENSMUSG00000001155",2.84139491873136,0.0416084659267871,0.968686406286042,0.878320081619844,0.93401397452921,"Ftcd","protein_coding",50.1,14317,1.05167290769575
"ENSMUSG00000001156",1284.65419630902,-1.30508818336093,0.298958386835136,5.3014796393216e-06,3.56542900213542e-05,"Mxd1","protein_coding",48.43,17119,950.398489714053
"ENSMUSG00000001157",1432.18269458777,-0.712184942072571,0.159488810665898,5.90990525730368e-06,3.93722848798806e-05,"Gmcl1","protein_coding",43.35,23885,1511.00970838052
"ENSMUSG00000001158",1348.68916249987,0.0744169865666466,0.413947436044881,0.840086408836658,0.90713370857434,"Snrnp27","protein_coding",43.33,66618,1097.37514271257
"ENSMUSG00000001166",25.8859598406813,-1.45911859538489,0.811092398762804,0.0184996523650534,0.0465181754267504,"Oas1c","protein_coding",50.26,114643,30.5765656669503
"ENSMUSG00000001173",2548.94700046974,-1.44265707455747,0.466676335135022,0.000662655554632774,0.00265783911631625,"Ocrl","protein_coding",42,320634,2243.87006867655
"ENSMUSG00000001175",9968.58060342584,1.28002221611837,0.263241364557186,4.80226650302273e-07,3.96364569191665e-06,"Calm1","protein_coding",47.93,12313,8912.41209770949
"ENSMUSG00000001211",2565.98471131781,0.600113474906635,0.24809871276783,0.0125392305258255,0.0335417968169468,"Agpat3","protein_coding",50.47,28169,2415.28118145969
"ENSMUSG00000001225",8.20941866810556,-0.0311684648034869,1.01430676743033,0.963567685470358,0.986673484855338,"Slc26a3","protein_coding",42.02,13487,0
"ENSMUSG00000001227",37.2004544053796,-0.515879806480395,0.631225409793289,0.304074426410738,0.434992735233633,"Sema6b","protein_coding",56.44,20359,50.9198550900788
"ENSMUSG00000001228",9174.19181660928,1.45047496807085,0.178626233483657,1.46822960819642e-16,4.01723328459568e-15,"Uhrf1","protein_coding",52.44,18140,10137.4925299311
"ENSMUSG00000001229",1781.82319038962,0.347007022734117,0.196348792995223,0.0752981314306864,0.147519926818242,"Dpp9","protein_coding",54.17,224897,1888.50650801871
"ENSMUSG00000001240",27.5609524424271,0.338242584086936,0.816944552598106,0.512879316209223,0.643598182409475,"Ramp2","protein_coding",48.62,54409,36.0117587630677
"ENSMUSG00000001247",3357.0999355403,0.575620651092879,0.147269405180673,7.81712998125741e-05,0.000401519195187933,"Lsr","protein_coding",50.38,54135,2959.19135489752
"ENSMUSG00000001248",1824.43726401552,-1.2127408635437,0.187255955616942,5.42191205988667e-11,8.17013818909599e-10,"Gramd1a","protein_coding",52.22,52857,2013.80569863483
"ENSMUSG00000001249",255.886966055327,-1.22293959075717,0.351713520606902,0.000217665593779704,0.000997038369119272,"Hpn","protein_coding",51.94,15451,337.361951881105
"ENSMUSG00000001260",0.670298606989854,-0.185769406299949,1.03926917712936,0.471970951400198,NA,"Gabrg1","protein_coding",35.86,14405,0.769466295117276
"ENSMUSG00000001270",410.034572007303,-0.710213121843383,0.32382403276238,0.0205606016064159,0.0508806501788123,"Ckb","protein_coding",61.92,12709,171.003568908217
"ENSMUSG00000001280",7499.07763191879,0.645652278874583,0.141954904566042,4.27902999203709e-06,2.93788435023754e-05,"Sp1","protein_coding",42.07,20683,7157.8075341235
"ENSMUSG00000001281",60.7004180445044,-0.398664047561274,0.688190266368413,0.435260142144959,0.569359967141953,"Itgb7","protein_coding",49.54,16421,83.8871321810776
"ENSMUSG00000001285",727.584466023363,0.281418455472283,0.22336802124992,0.197111925083041,0.311849728368341,"Myg1","protein_coding",49.42,60315,823.605798435128
"ENSMUSG00000001288",3061.66367035087,-0.477650817580839,0.26855223583378,0.0620054688042658,0.126546223739308,"Rarg","protein_coding",53.53,19411,3100.87972072201
"ENSMUSG00000001289",3005.96627156076,0.249427383913692,0.347315648372671,0.436148846318113,0.57036040452395,"Pfdn5","protein_coding",47.43,56612,2291.29037056896
"ENSMUSG00000001300",10482.6501041405,-3.10549765640648,0.176726632404502,5.34594546840561e-70,3.51572285197217e-67,"Efnb2","protein_coding",45.21,13642,10655.2669655338
"ENSMUSG00000001305",1062.88607639353,0.72770846867132,0.311061264990317,0.0136115257048575,0.0358727113681473,"Rrp15","protein_coding",45.2,67223,1190.1786364391
"ENSMUSG00000001313",317.746659449809,-0.643443592499794,0.287462792849248,0.0192985565252058,0.0482306758761048,"Rnd2","protein_coding",54.98,11858,352.491953521016
"ENSMUSG00000001323",435.665841546278,-1.70731047582549,0.294161226598371,1.76658556976351e-09,2.1345083124426e-08,"Srr","protein_coding",43.41,27364,482.159466322146
"ENSMUSG00000001333",24.7571814805624,-0.948144266302164,0.894528921635727,0.114178556667163,0.20474086497898,"Sync","protein_coding",47.2,68828,25.2120836280433
"ENSMUSG00000001334",124.201229300085,-1.35596422128642,0.389224075953532,0.000186434727606569,0.000866483865256779,"Fndc5","protein_coding",53.06,384061,153.864936061956
"ENSMUSG00000001348",126.166711330654,1.16785612030356,0.501121191436985,0.00799825579979049,0.0228624468018227,"Acp5","protein_coding",52.33,11433,123.674519079362
"ENSMUSG00000001349",13.9882488697787,8.243137534462,2.99542958670632,5.92784386424501e-06,3.9463238219887e-05,"Cnn1","protein_coding",51.99,12797,19.6267300840378
"ENSMUSG00000001366",577.463196928308,0.221663737871316,0.239853887428634,0.3438311940207,0.478051012284594,"Fbxo9","protein_coding",44,71538,500.899784955167
"ENSMUSG00000001376",1237.09129361513,-0.202857818951331,0.331056379025415,0.517282214543974,0.647883932709869,"Vps50","protein_coding",39.55,73288,1265.98969844204
"ENSMUSG00000001380",2213.95235616278,0.656287531673812,0.206223808932767,0.00104144197346834,0.00394428475924436,"Hars","protein_coding",44.1,15115,2333.30599368855
"ENSMUSG00000001383",3367.6808999631,-0.013906780868096,0.204004770130802,0.930145761630194,0.968193805468834,"Zmat2","protein_coding",45.66,66492,3408.73434195889
"ENSMUSG00000001403",2748.72425281436,3.14167756849602,0.323454979722473,2.16762677272738e-23,1.07877511872978e-21,"Ube2c","protein_coding",50.81,68612,2702.06352660132
"ENSMUSG00000001415",3120.04540347965,-0.151985002681646,0.198624027994626,0.473693409809129,0.606240648333702,"Smg5","protein_coding",49.12,229512,3621.90822891321
"ENSMUSG00000001416",8563.82358434077,0.79955010165374,0.177873017029819,4.48682919617763e-06,3.06516995550473e-05,"Cct3","protein_coding",43.27,12462,9722.85924692556
"ENSMUSG00000001418",1465.68734639272,-0.038888029793286,0.233902425980501,0.861563842265222,0.923121504768521,"Glmp","protein_coding",51.68,56700,1515.09455136652
"ENSMUSG00000001419",1680.45631183218,0.823091455620637,0.313988074097211,0.00562671781418849,0.0169353353760162,"Mef2d","protein_coding",52.66,17261,1235.92985376207
"ENSMUSG00000001420",559.47610179675,0.668030304566827,0.325346230925232,0.0298258051519624,0.0692400877544422,"Tmem79","protein_coding",51.49,71913,354.021497699378
"ENSMUSG00000001424",6541.58576024136,0.225815006209708,0.150575364023036,0.131862468624984,0.2288947489876,"Snd1","protein_coding",43.79,56463,7399.18659237884
"ENSMUSG00000001435",22007.619819486,1.06323559274569,0.213019631421176,3.16316588798611e-07,2.69659891950816e-06,"Col18a1","protein_coding",50.81,12822,27677.3872736538
"ENSMUSG00000001436",550.948891785457,1.78707558153705,0.379267923957385,5.54165825824487e-07,4.52523703624483e-06,"Slc19a1","protein_coding",52.38,20509,691.195986534532
"ENSMUSG00000001440",16873.7331617472,0.746225866573933,0.157124940849642,1.71392173194031e-06,1.27310023283376e-05,"Kpnb1","protein_coding",44.11,16211,19337.3437057102
"ENSMUSG00000001441",4410.10561126182,-0.596110610766859,0.276944126984963,0.02363057395433,0.0572242752229133,"Npepps","protein_coding",41.18,19155,4366.65080602048
"ENSMUSG00000001445",978.4387661777,0.478269883347237,0.193411071692816,0.0116977942550312,0.0316397155423245,"Mrpl10","protein_coding",48.68,107732,938.012619826924
"ENSMUSG00000001467",2707.66189964378,0.72217330947724,0.288571933409604,0.00891612670950525,0.0250965388610256,"Cyp51","protein_coding",42.39,13121,2390.12026760257
"ENSMUSG00000001472",6776.02946461936,0.407701806309568,0.55482448777442,0.374128677565639,0.508740589447369,"Tcf25","protein_coding",50.22,66855,7550.61536193063
"ENSMUSG00000001473",1350.8856472838,4.32020422618583,0.359320865280631,1.60020439637941e-34,1.90104282289874e-32,"Tubb6","protein_coding",48.34,67951,1537.58164919815
"ENSMUSG00000001482",1289.40743119018,0.16083861205822,0.202931150758085,0.420717225723892,0.555147760263687,"Def8","protein_coding",49.55,23854,1257.03846417604
"ENSMUSG00000001493",134.840705197034,1.15602317632593,0.510947938557771,0.00974467391235795,0.0271259902376658,"Meox1","protein_coding",51.14,17285,188.245044996853
"ENSMUSG00000001494",1.36340505260445,-0.0273857279805386,1.01532331070043,0.982568252116856,NA,"Sost","protein_coding",55.62,74499,0
"ENSMUSG00000001496",0.17037697457261,-0.0154459694727726,1.01660338934333,0.982557453044278,NA,"Nkx2-1","protein_coding",58.61,21869,0
"ENSMUSG00000001497",8.16608956993215,-0.679965496072931,1.18280896654619,0.149246565454377,0.252153982592613,"Pax9","protein_coding",43.49,18511,8.63608803366814
"ENSMUSG00000001504",2326.4669466116,2.52865661862771,0.36323575757318,3.96043863589872e-13,7.6846698673803e-12,"Irx2","protein_coding",54.25,16372,2564.06602328985
"ENSMUSG00000001506",1230.64775244401,1.1836410665114,0.655520676277674,0.0252104736317976,0.0604067223755266,"Col1a1","protein_coding",53.92,12842,1452.34154362475
"ENSMUSG00000001507",5340.40718202358,-0.360368492461616,0.223347709014034,0.0974552534488047,0.180765538560528,"Itga3","protein_coding",50.82,16400,4000.69725070474
"ENSMUSG00000001508",0.708853695607809,-0.0172496781488698,1.01639959728623,0.982560687644278,NA,"Sgca","protein_coding",50.93,20391,0
"ENSMUSG00000001510",3387.66408336868,-1.18173124648133,0.29631456016223,3.21765745273602e-05,0.000181469967334398,"Dlx3","protein_coding",55.54,13393,873.289368778889
"ENSMUSG00000001517",1969.19296902749,1.87272517408105,0.213137636941546,3.53485437003265e-19,1.23403552383852e-17,"Foxm1","protein_coding",50.28,14235,2060.00772291813
"ENSMUSG00000001518",889.926832172679,-0.28812017643073,0.270088374829354,0.269148381696562,0.396837080675834,"Itfg2","protein_coding",47.25,101142,1017.80916033262
"ENSMUSG00000001520",92.6947727896762,-1.6023715717774,0.622810029668884,0.00261737349119694,0.00875003359934186,"Nrip2","protein_coding",50.09,60345,47.7161322527834
"ENSMUSG00000001521",2027.34639386822,0.496308043178509,0.144753302558134,0.000494607254993078,0.00205637796194232,"Tulp3","protein_coding",46.91,22158,1744.69204569315
"ENSMUSG00000001524",524.432412892089,0.708387689538296,0.255314969998616,0.00411068645521882,0.0129148917226411,"Gtf2h4","protein_coding",52.46,14885,575.15639213602
"ENSMUSG00000001525",56025.5142067644,0.75621058259616,0.109631167601134,5.24016663668421e-12,8.94276445300306e-11,"Tubb5","protein_coding",51.62,22154,60591.0424566786
"ENSMUSG00000001542",1678.57325330019,-1.94639326153446,0.328594445145712,6.94217362829972e-10,8.92689840722843e-09,"Ell2","protein_coding",40.06,192657,1822.451834438
"ENSMUSG00000001552",14942.1245696187,0.395996621218791,0.308274684107118,0.177857481938935,0.288262751451716,"Jup","protein_coding",52.25,16480,9400.81994942825
"ENSMUSG00000001555",822.944540546465,0.985219285579788,0.252784782994002,5.38505375259419e-05,0.000288005750218616,"Fkbp10","protein_coding",52.02,14230,946.907733506485
"ENSMUSG00000001558",9.57540940531648,-0.361947755565729,0.928164812739311,0.447599199971709,0.580997581179473,"Klhl10","protein_coding",46.03,66720,8.16817006773235
"ENSMUSG00000001566",0.592403572023516,-0.0170345285235994,1.01642496542015,0.982560230754132,NA,"Mnx1","protein_coding",54.09,15285,0
"ENSMUSG00000001569",2718.48665082007,0.0701161931826083,0.266950423017697,0.79594860420855,0.875282030331218,"Nom1","protein_coding",44.93,433864,3308.04647538989
"ENSMUSG00000001576",4251.7371569574,0.609698707489505,0.191542154567345,0.00117384924864033,0.00437821755407393,"Ergic1","protein_coding",50.43,67458,5323.75180689023
"ENSMUSG00000001583",722.180376237027,0.171137123480083,0.262495251186105,0.500937456409416,0.632231824696572,"Tnk1","protein_coding",52.86,83813,687.028303801817
"ENSMUSG00000001588",13.422944128007,3.12013167315729,1.3382340957087,0.00108516755990362,0.00408468426984163,"Acap1","protein_coding",49.9,216859,14.4459780520448
"ENSMUSG00000001604",60.7162164747714,-3.5832960491214,0.813377628888795,9.14459435306485e-07,7.14722242857963e-06,"Tcea3","protein_coding",49.96,21401,88.2277253012021
"ENSMUSG00000001622",12.5223289299931,0.171080658145287,0.885319638455178,0.716823216499721,0.81584663505939,"Csn3","protein_coding",34.15,12994,17.6002827852277
"ENSMUSG00000001627",1376.91846181082,1.17855806560626,0.29693849190892,2.90724504894174e-05,0.000165945475298243,"Ifrd1","protein_coding",41.54,15982,1335.23236614631
"ENSMUSG00000001630",1351.9781048708,0.842452173219034,0.220764961683342,9.58240848122059e-05,0.00048013733271618,"Stk38l","protein_coding",42.34,232533,1499.25997358249
"ENSMUSG00000001632",2396.85199261274,0.279890813796339,0.132373861154216,0.0327824897408228,0.0747747759305724,"Brpf1","protein_coding",48.33,78783,2377.90797936986
